TIME,"GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
2016,"Spain","Total","Total","Total","Asylum applicant","Person","15,755",""
2016,"Spain","Total","Total","Total","First time applicant","Person","15,570",""
2016,"France","Extra-EU-28","Total","Total","Asylum applicant","Person","84,270",""
2016,"France","Extra-EU-28","Total","Total","First time applicant","Person","76,790",""
2016,"France","Total","Total","Total","Asylum applicant","Person","84,270",""
2016,"France","Total","Total","Total","First time applicant","Person","76,790",""
2016,"Croatia","Extra-EU-28","Total","Total","Asylum applicant","Person","2,225",""
2016,"Croatia","Extra-EU-28","Total","Total","First time applicant","Person","2,150",""
2016,"Croatia","Total","Total","Total","Asylum applicant","Person","2,225",""
2016,"Croatia","Total","Total","Total","First time applicant","Person","2,150",""
2016,"Italy","Extra-EU-28","Total","Total","Asylum applicant","Person","122,960",""
2016,"Italy","Extra-EU-28","Total","Total","First time applicant","Person","121,185",""
2016,"Italy","Total","Total","Total","Asylum applicant","Person","122,960",""
2016,"Italy","Total","Total","Total","First time applicant","Person","121,185",""
2016,"Cyprus","Extra-EU-28","Total","Total","Asylum applicant","Person","2,940",""
2016,"Cyprus","Extra-EU-28","Total","Total","First time applicant","Person","2,840",""
2016,"Cyprus","Total","Total","Total","Asylum applicant","Person","2,940",""
2016,"Cyprus","Total","Total","Total","First time applicant","Person","2,840",""
2016,"Latvia","Extra-EU-28","Total","Total","Asylum applicant","Person","350",""
2016,"Latvia","Extra-EU-28","Total","Total","First time applicant","Person","345",""
2016,"Latvia","Total","Total","Total","Asylum applicant","Person","350",""
2016,"Latvia","Total","Total","Total","First time applicant","Person","345",""
2016,"Lithuania","Extra-EU-28","Total","Total","Asylum applicant","Person","430",""
2016,"Lithuania","Extra-EU-28","Total","Total","First time applicant","Person","415",""
2016,"Lithuania","Total","Total","Total","Asylum applicant","Person","430",""
2016,"Lithuania","Total","Total","Total","First time applicant","Person","415",""
2016,"Luxembourg","Extra-EU-28","Total","Total","Asylum applicant","Person","2,160",""
2016,"Luxembourg","Extra-EU-28","Total","Total","First time applicant","Person","2,065",""
2016,"Luxembourg","Total","Total","Total","Asylum applicant","Person","2,160",""
2016,"Luxembourg","Total","Total","Total","First time applicant","Person","2,065",""
2016,"Hungary","Extra-EU-28","Total","Total","Asylum applicant","Person","29,430",""
2016,"Hungary","Extra-EU-28","Total","Total","First time applicant","Person","28,215",""
2016,"Hungary","Total","Total","Total","Asylum applicant","Person","29,430",""
2016,"Hungary","Total","Total","Total","First time applicant","Person","28,215",""
2016,"Malta","Extra-EU-28","Total","Total","Asylum applicant","Person","1,930",""
2016,"Malta","Extra-EU-28","Total","Total","First time applicant","Person","1,735",""
2016,"Malta","Total","Total","Total","Asylum applicant","Person","1,930",""
2016,"Malta","Total","Total","Total","First time applicant","Person","1,735",""
2016,"Netherlands","Extra-EU-28","Total","Total","Asylum applicant","Person","20,945",""
2016,"Netherlands","Extra-EU-28","Total","Total","First time applicant","Person","19,285",""
2016,"Netherlands","Total","Total","Total","Asylum applicant","Person","20,945",""
2016,"Netherlands","Total","Total","Total","First time applicant","Person","19,285",""
2016,"Austria","Extra-EU-28","Total","Total","Asylum applicant","Person","42,255",""
2016,"Austria","Extra-EU-28","Total","Total","First time applicant","Person","39,875",""
2016,"Austria","Total","Total","Total","Asylum applicant","Person","42,285",""
2016,"Austria","Total","Total","Total","First time applicant","Person","39,905",""
2016,"Poland","Extra-EU-28","Total","Total","Asylum applicant","Person","12,305",""
2016,"Poland","Extra-EU-28","Total","Total","First time applicant","Person","9,780",""
2016,"Poland","Total","Total","Total","Asylum applicant","Person","12,305",""
2016,"Poland","Total","Total","Total","First time applicant","Person","9,785",""
2016,"Portugal","Extra-EU-28","Total","Total","Asylum applicant","Person","1,460",""
2016,"Portugal","Extra-EU-28","Total","Total","First time applicant","Person","710",""
2016,"Portugal","Total","Total","Total","Asylum applicant","Person","1,465",""
2016,"Portugal","Total","Total","Total","First time applicant","Person","710",""
2016,"Romania","Extra-EU-28","Total","Total","Asylum applicant","Person","1,880",""
2016,"Romania","Extra-EU-28","Total","Total","First time applicant","Person","1,855",""
2016,"Romania","Total","Total","Total","Asylum applicant","Person","1,880",""
2016,"Romania","Total","Total","Total","First time applicant","Person","1,855",""
2016,"Slovenia","Extra-EU-28","Total","Total","Asylum applicant","Person","1,310",""
2016,"Slovenia","Extra-EU-28","Total","Total","First time applicant","Person","1,265",""
2016,"Slovenia","Total","Total","Total","Asylum applicant","Person","1,310",""
2016,"Slovenia","Total","Total","Total","First time applicant","Person","1,265",""
2016,"Slovakia","Extra-EU-28","Total","Total","Asylum applicant","Person","145",""
2016,"Slovakia","Extra-EU-28","Total","Total","First time applicant","Person","100",""
2016,"Slovakia","Total","Total","Total","Asylum applicant","Person","145",""
2016,"Slovakia","Total","Total","Total","First time applicant","Person","100",""
2016,"Finland","Extra-EU-28","Total","Total","Asylum applicant","Person","5,605",""
2016,"Finland","Extra-EU-28","Total","Total","First time applicant","Person","5,275",""
2016,"Finland","Total","Total","Total","Asylum applicant","Person","5,625",""
2016,"Finland","Total","Total","Total","First time applicant","Person","5,295",""
2016,"Sweden","Extra-EU-28","Total","Total","Asylum applicant","Person","28,790",""
2016,"Sweden","Extra-EU-28","Total","Total","First time applicant","Person","22,330",""
2016,"Sweden","Total","Total","Total","Asylum applicant","Person","28,860",""
2016,"Sweden","Total","Total","Total","First time applicant","Person","22,385",""
2016,"United Kingdom","Extra-EU-28","Total","Total","Asylum applicant","Person","38,785",""
2016,"United Kingdom","Extra-EU-28","Total","Total","First time applicant","Person","38,290",""
2016,"United Kingdom","Total","Total","Total","Asylum applicant","Person","38,870",""
2016,"United Kingdom","Total","Total","Total","First time applicant","Person","38,380",""
2016,"Iceland","Extra-EU-28","Total","Total","Asylum applicant","Person","1,125",""
2016,"Iceland","Extra-EU-28","Total","Total","First time applicant","Person","1,100",""
2016,"Iceland","Total","Total","Total","Asylum applicant","Person","1,125",""
2016,"Iceland","Total","Total","Total","First time applicant","Person","1,100",""
2016,"Liechtenstein","Extra-EU-28","Total","Total","Asylum applicant","Person","80",""
2016,"Liechtenstein","Extra-EU-28","Total","Total","First time applicant","Person","75",""
2016,"Liechtenstein","Total","Total","Total","Asylum applicant","Person","85",""
2016,"Liechtenstein","Total","Total","Total","First time applicant","Person","80",""
2016,"Norway","Extra-EU-28","Total","Total","Asylum applicant","Person","3,485",""
2016,"Norway","Extra-EU-28","Total","Total","First time applicant","Person","3,240",""
2016,"Norway","Total","Total","Total","Asylum applicant","Person","3,520",""
2016,"Norway","Total","Total","Total","First time applicant","Person","3,275",""
2016,"Switzerland","Extra-EU-28","Total","Total","Asylum applicant","Person","27,140",""
2016,"Switzerland","Extra-EU-28","Total","Total","First time applicant","Person","25,820",""
2016,"Switzerland","Total","Total","Total","Asylum applicant","Person","27,195",""
2016,"Switzerland","Total","Total","Total","First time applicant","Person","25,875",""
2016,"Total","Extra-EU-28","Total","Total","Asylum applicant","Person","1,291,785",""
2016,"Total","Extra-EU-28","Total","Total","First time applicant","Person","1,235,335",""
2016,"Total","Total","Total","Total","Asylum applicant","Person","1,292,280",""
2016,"Total","Total","Total","Total","First time applicant","Person","1,235,785",""
